"number","title","pageid","namespace","length","touched"
"2608","Fritz_Gajewski","33552328","","8086","20170311124954"
"2609","Fritz_Haarmann","169966","","81232","20170316094225"
"2610","Fritz_Hartjenstein","441240","","3633","20170314215556"
"2611","Fritz_Honka","4472917","","8990","20170308221635"
"2612","Fritz_Katzmann","11060155","","8511","20170314000654"
"2613","Fritz_Klein","4197833","","5742","20170316083009"
"2614","Fritz_Kraemer_(Waffen-SS)","5373355","","4282","20170314221437"
"2615","Fritz_Moen","6768468","","10057","20170311003433"
"2616","Fritz_Reinhardt","4040564","","5320","20170314134511"
"2617","Fritz_Ritterbusch","38407396","","4699","20170313233856"
"2618","Fritz_Sauckel","268153","","13678","20170314172548"
"2619","Fritz_Schmidt_(SS_officer)","42756576","","4504","20161221110832"
"2620","Fritz_Suhren","29835177","","6013","20170313233856"
"2621","Fritz_Todt","200892","","10643","20170316094913"
"2622","Fritz_ter_Meer","16258716","","5195","20170310084407"
"2623","Froduald_Karamira","18972079","","4925","20170208053357"
"2624","From_Hell","45061","","22201","20170316145502"
"2625","From_Hell_(film)","4451435","","11703","20170316145502"
"2626","From_Hell_letter","1232201","","16702","20170315103216"
"2627","Fruit_Ninja","30155973","","31140","20170311162130"
"2628","Fu_Manchu","11253","","31673","20170313025007"
"2629","Fukiya","892410","","4491","20170127205027"
"2630","Fukurō_no_Shiro","10294542","","2133","20170312132922"
"2631","Funeral_Home_(1980_film)","37481934","","13187","20170315084920"
"2632","Funny_Games_(1997_film)","3870912","","11894","20170316132353"
"2633","Funny_Games_(2007_film)","5744162","","19067","20170315225216"
"2634","Fury_(Marvel_Comics)","1363343","","12281","20170315114423"
"2635","Fusion_(Marvel_Comics)","11661058","","6878","20170314141327"
"2636","Futoshi_Matsunaga","12126769","","15123","20170304230855"
"2637","Fuun_Lion-Maru","8013173","","1808","20170120164526"
"2638","Fūma_Kotarō","3516190","","8886","20170316101032"
"2639","Fūma_no_Kojirō","11377105","","9091","20170312161842"
"2640","G.I._Joe:_Ninja_Battles","32140858","","6742","20170311102048"
"2641","G.I._Joe:_The_Atlantis_Factor","4595672","","4343","20170316100843"
"2642","G.I._Joe:_The_Rise_of_Cobra_(video_game)","21536402","","8284","20170311161633"
"2643","G.I._Joe_(NES_video_game)","2342507","","7722","20170316020949"
"2644","G.I._Joe_(arcade_game)","23830152","","3953","20170311161813"
"2645","GLaDOS","24102946","","102746","20170311083841"
"2646","Gaara","1145173","","26013","20170315094308"
"2647","Gabbar_Singh_(character)","33136989","","9093","20170301135023"
"2648","Gabi_Hernandez","37956724","","34266","20170311232247"
"2649","Gabriel_Garza_Hoth","40951072","","2258","20161205171657"
"2650","Gabriel_Hall","49252051","","7558","20170210230451"
"2651","Gabrielle_(Xena:_Warrior_Princess)","432985","","13942","20170314213807"
"2652","Gacy_(film)","21725564","","3504","20170210013633"
"2653","Gaetano_Bresci","366521","","5941","20170314194926"
"2654","Gaheris","1369918","","6709","20170315114914"
"2655","Gaius_Baltar","1421034","","25639","20170315121856"
"2656","Gaius_Cassius_Longinus","77610","","21888","20170315212339"
"2657","Gaius_Cassius_Parmensis","40186095","","4635","20170312041851"
"2658","Galactus","13095","","70807","20170314023044"
"2659","Galaxy_Master","10228590","","5656","20170309193727"
"2660","Gale_Weathers","6746681","","8798","20170309051551"
"2661","Galen_Tyrol","3063855","","18597","20170316074534"
"2662","Galerians","5843971","","9211","20170311155156"
"2663","Gameel_Al-Batouti","720333","","8791","20170314232708"
"2664","Ganbare_Goemon!_Karakuri_Dōchū","3035943","","4020","20170316074136"
"2665","Ganbare_Goemon:_Hoshizorashi_Dynamites_Arawaru!!","14299463","","1219","20170311161226"
"2666","Ganbare_Goemon:_Karakuri_Kiteretsu_Rēsu","41377606","","1218","20170312103120"
"2667","Ganbare_Goemon:_Kuru_Nara_Koi!_Ayashige_Ikka_no_Kuroi_Kage","8906295","","2323","20170311160258"
"2668","Ganbare_Goemon:_Mononoke_Dōchū_Tobidase_Nabe-Bugyō!","14299422","","846","20170310035742"
"2669","Ganbare_Goemon:_Sarawareta_Ebisumaru!","7550173","","2847","20170311155816"
"2670","Ganbare_Goemon:_Tengu-tō_no_Gyakushū!","8906270","","1740","20170311160258"
"2671","Ganbare_Goemon:_Tōkai_Dōchū_Ōedo_Tengu_ri_Kaeshi_no_Maki","8875633","","2080","20170311160258"
"2672","Ganbare_Goemon:_Uchū_Kaizoku_Akogingu","14299512","","2309","20170311161226"
"2673","Ganbare_Goemon:_Ōedo_Daikaiten","14299525","","1994","20170311161226"
"2674","Ganbare_Goemon_2_(Family_Computer)","15271417","","1028","20170311161258"
"2675","Ganbare_Goemon_Gaiden:_Kieta_Ōgon_Kiseru","5119789","","2444","20170316135944"
"2676","Ganbare_Goemon_Gaiden_2:_Tenka_no_Zaihō","12966277","","4788","20170311161130"
"2677","Ganbare_Goemon_Kirakira_Dōchū:_Boku_ga_Dancer_ni_Natta_Wake","8898918","","2819","20170311160258"
"2678","Ganbare_Goemon_Pachisuro","21584917","","2083","20170311161633"
"2679","Ganbare_Goemon_Pachisuro_2","38976649","","916","20170312005258"
"2680","Gang_Lu","23463981","","373","20170224114702"
"2681","Ganon","573031","","41959","20170315023745"
"2682","Ganso_JaJaMaru-kun","9758454","","1197","20170311160813"
"2683","Gao_Jianli","507398","","2551","20170120132737"
"2684","Garage_Kids","3211977","","12286","20170316082402"
"2685","Gareth_Penn","9373637","","8982","20170314201808"
"2686","Garganta","331382","","6473","20170314142037"
"2687","Garokk","2851087","","9047","20170316064042"
"2688","Garry_Delaney","41022383","","3982","20170311210828"
"2689","Gary_Critchley","29027895","","3894","20170210003415"
"2690","Gary_Evans_(serial_killer)","5323543","","6557","20170216071707"
"2691","Gary_Gauger","29535844","","4818","20170311040355"
"2692","Gary_Gilmore","268504","","28870","20170315145725"
"2693","Gary_Lee_Davis","3147752","","5316","20170316023808"
"2694","Gary_Lee_Sampson","6014224","","19503","20170219043407"
"2695","Gary_M._Heidnik","1562555","","27188","20170315092046"
"2696","Gary_McGivern","7228195","","16107","20170313195336"
"2697","Gary_Ray_Bowles","25937670","","4935","20170209204746"
"2698","Gary_Ridgway","288210","","49860","20170316101054"
"2699","Gary_Tyler","7565899","","11231","20170224045044"
"2700","Gatchaman_(OVA)","17480471","","13592","20170312061921"
"2701","Gatchaman_Crowds","39564172","","35196","20170314051846"
"2702","Gatchaman_Fighter","17481371","","7105","20170312061921"
"2703","Gatchaman_II","17481713","","9844","20170313204630"
"2704","Gauntlet_(Inhuman)","17191098","","373","20170314135335"
"2705","Gavin_Grant_(footballer)","11190929","","7146","20170224132404"
"2706","Gavin_Sullivan","47093579","","68471","20170227103126"
"2707","Gavrilo_Princip","13010","","29148","20170316083229"
"2708","Gayno_Smith","24445681","","4740","20170310193306"
"2709","Gee_Jon","1109413","","12844","20170315093026"
"2710","Geese_Howard","732216","","25475","20170315052600"
"2711","Gemma_Teller_Morrow","24973786","","23198","20170310200156"
"2712","Gen_(Street_Fighter)","1096885","","16691","20170315092655"
"2713","Genaro_Ruiz_Camacho","12928625","","3153","20170209082507"
"2714","Gendo_Ikari","600199","","15348","20170315031437"
"2715","Genene_Jones","4073953","","6591","20170316080014"
"2716","General_(DC_Comics)","2161180","","17736","20170315143357"
"2717","General_Grievous","788601","","25580","20170316135059"
"2718","General_Zahl","2885868","","4539","20170316065907"
"2719","General_Zod","864458","","39569","20170315072207"
"2720","Genero_Espinosa_Dorantes","2372975","","3282","20170315201444"
"2721","Genevieve_Lhermitte","38463109","","22421","20170210071031"
"2722","Geneviève_Dieudonné","18519306","","12301","20170222103628"
"2723","Genildo_Ferreira_de_França","39171002","","22142","20170210072043"
"2724","Genki_Bakuhatsu_Ganbaruger","9225156","","25831","20170314223629"
"2725","Gennady_Mikhasevich","28360572","","6310","20170306002736"
"2726","Gennaro_Rubino","1771932","","10057","20170316092347"
"2727","Genrikh_Yagoda","494527","","23106","20170316105914"
"2728","Gentleman_Ghost","2445655","","13688","20170316025620"
"2729","Genzo_Kurita","14239583","","3085","20170209092424"
"2730","Geoffrey_Evans","35895063","","1159","20170301153330"
"2731","Georg-Hans_Reinhardt","8194462","","11097","20170315030032"
"2732","Georg_Bachmayer","26266408","","4026","20170219144405"
"2733","Georg_Lörner","26587676","","2912","20170310205749"
"2734","Georg_Norin","37790995","","1064","20170311183838"
"2735","Georg_Rickhey","33295381","","3155","20170311185148"
"2736","Georg_von_Küchler","543474","","10963","20170315013647"
"2737","Georg_von_Schnitzler","33542174","","9801","20170313235142"
"2738","George_Atzerodt","770689","","7750","20170315061320"
"2739","George_Bagster_Phillips","14811422","","16269","20170310044606"
"2740","George_Banks","4230518","","16363","20170316083907"
"2741","George_Bennett_(murderer)","30006344","","1285","20170121073108"
"2742","George_Cecil_Horry","34602753","","715","20170121075544"
"2743","George_Chapman_(murderer)","1318047","","11673","20170315111535"
"2744","George_Charlie_Baker","17161380","","207","20170121201655"
"2745","George_Dale_(criminal)","6176419","","1501","20170208064016"
"2746","George_David_Silva","23887453","","3929","20170209191516"
"2747","George_Eliot_(spy)","30580252","","1522","20170121073355"
"2748","George_Engel","977985","","6066","20170315082058"
"2749","George_Fleetwood_(regicide)","23630838","","8562","20170101190039"
"2750","George_Forster_(murderer)","2513657","","5669","20170301050138"
"2751","George_Gee_(murderer)","867200","","3719","20170119103304"
"2752","George_Godley","24891381","","5147","20170310195700"
"2753","George_Hassell","14498870","","4756","20170301081007"
"2754","George_Hennard","1261710","","436","20170302002400"
"2755","George_Henry_Lamson","25826573","","3720","20170310203156"
"2756","George_II_of_Kakheti","13579491","","3039","20170314213341"
"2757","George_J._Burke","5590325","","761","20170120152601"
"2758","George_Joseph_Smith","971946","","19615","20170316105304"
"2759","George_Lusk","13548831","","6089","20170310024526"
"2760","George_McMahon_(failed_assassin)","8666253","","2931","20170313224824"
"2761","George_Mercer","12361327","","1837","20170301073854"
"2762","George_Nassar","9886148","","8460","20170110041328"
"2763","George_R._Dekle,_Sr.","50921660","","20046","20170314153415"
"2764","George_R._Long","20191697","","293","20160522223355"
"2765","George_Rivas","323578","","672","20170224024449"
"2766","George_Sitts","3097418","","3351","20170119103440"
"2767","George_Sodini","23874835","","252","20170106234159"
"2768","George_Stinney","10304163","","26277","20170305080727"
"2769","George_W._Sams_Jr.","6462380","","2615","20170309042237"
"2770","George_Witton","1012962","","10306","20170315084351"
"2771","George_Wright_(fugitive)","33235805","","23570","20170311161659"
"2772","George_York_and_James_Latham","25259462","","6582","20170208071801"
"2773","Georges-Alexandre_Sarrejani","34276050","","1081","20170315052020"
"2774","Georges_Couthon","523963","","15833","20170316111000"
"2775","Georges_Danton","154352","","37620","20170314210911"
"2776","Georges_Querelle","2436304","","3565","20170210074337"
"2777","Georges_Ruggiu","2180296","","10349","20170316003511"
"2778","Georges_Rutaganda","21880976","","2641","20170310173203"
"2779","Georgios_Mavromichalis","2172289","","1636","20170316003313"
"2780","Geppetto_(Fables)","5955096","","19567","20170314190926"
"2781","Gerald_Chapman","7271224","","8833","20170209054308"
"2782","Gerald_Gallego","12879100","","683","20170310094048"
"2783","Gerald_Mason","2178259","","7462","20170309050120"
"2784","Gerald_Parker","23751599","","4911","20170209190115"
"2785","Gerald_Stano","7293816","","7024","20170311191759"
"2786","Gerald_and_Charlene_Gallego","7268384","","11318","20170301003705"
"2787","Gerard_John_Schaefer","1814890","","14343","20170315205311"
"2788","Gerard_van_Velsen","24254216","","1605","20170316084117"
"2789","Gerardo_Flores","2006825","","1593","20161231011216"
"2790","Gerda_Steinhoff","476898","","3510","20170315030250"
"2791","Gerhard_Flesch","558454","","5064","20170314203245"
"2792","Gerhard_Klopfer","670850","","3974","20170316114238"
"2793","Gerhard_Palitzsch","25057592","","3781","20161231083605"
"2794","Gerhard_Puff","16467326","","4453","20170119133301"
"2795","Gerhard_Rose","3366487","","20383","20170316093222"
"2796","Gerhard_Wagner_(physician)","4111447","","3376","20170313235142"
"2797","Germaine_Lindsay","2233103","","10305","20170316010150"
"2798","Germany,_Year_Zero","5064191","","13473","20170316123546"
"2799","Gerolamo_Olgiati","5438942","","3249","20170127214837"
"2800","Gert_van_Rooyen","13872345","","9723","20170310031535"
"2801","Gertrud_Heise","38980085","","7121","20170131033806"
"2802","Gesche_Gottfried","16729170","","5292","20170310100909"
"2803","Getsu_Fūma_Den","4089754","","9206","20170316080538"
"2804","Geza_de_Kaplany","42053774","","19143","20170304195142"
"2805","Ghazghkull_Mag_Uruk_Thraka","3656505","","8456","20170316105615"
"2806","Gheorghe_Pintilie","9226046","","5770","20170314201625"
"2807","Ghost_(Hamlet)","1428439","","7196","20170315122212"
"2808","Ghost_(Marvel_Comics)","5866665","","21944","20170309024628"
"2809","Ghost_Dog:_The_Way_of_the_Samurai","471352","","13740","20170314225541"
"2810","Ghost_in_the_Machine_(film)","2493307","","6068","20170316031853"
"2811","Ghostface_(Scream)","4288756","","37426","20170308203422"
"2812","Ghoul_(2015_film)","46263071","","9034","20170220085557"
"2813","Giallo_(film)","15708657","","11068","20170310063612"
"2814","Gian_Ferri","11912751","","297","20170216064533"
"2815","Gig_Young","779698","","24035","20170315062238"
"2816","Gilbert_Millington","23701653","","3143","20170121055409"
"2817","Gilbert_Paul_Jordan","3501839","","13234","20170316050446"
"2818","Gilberto_Chamba","40454409","","1613","20170210074003"
"2819","Gilda_Dent","5964899","","16680","20170314190926"
"2820","Gill-man","14556494","","14336","20170310042128"
"2821","Gilles_Garnier","13172409","","5337","20170209083518"
"2822","Gilles_de_Rais","7713064","","33946","20170316100558"
"2823","Gin_Ichimaru","15155741","","16683","20170313172253"
"2824","Ginger_Fitzgerald","51204055","","6124","20170306100339"
"2825","Giovanna_Bonanno","18475280","","2631","20170121045702"
"2826","Giovanni_Andrea_Lampugnani","5438717","","3314","20161115040555"
"2827","Giovanni_Brusca","1494514","","15177","20170315130435"
"2828","Giovanni_Passannante","35024991","","12114","20170314080924"
"2829","Giovanni_Preziosi","24098364","","6299","20170314201015"
"2830","Girl_House","46402144","","14466","20170220084555"
"2831","Girolama_Spera","32181999","","238","20160910194929"
"2832","Giulia_Tofana","18475472","","3540","20161231060153"
"2833","Giulio_Andreotti","769823","","63139","20170316134239"
"2834","Giuseppe_Alia","32422338","","429","20170217064629"
"2835","Giuseppe_Bastianini","31821204","","9053","20170311093941"
"2836","Giuseppe_Greco","30865733","","10717","20170311070051"
"2837","Giuseppe_Lucchese","6149147","","2722","20170309032912"
"2838","Giuseppe_Schifilliti","14857940","","5736","20170310045016"
"2839","Giuseppe_Zangara","199182","","17599","20170316094859"
"2840","Give_Lee_Give_Lee_Rock_Lee","36164085","","2250","20170314105723"
"2841","Gizmo_(Mirage_Studios)","6440770","","3186","20170120153846"
